id,workstream,title,status,priority,type,mode,coverage,utility,dependencies,parent,merged_into,gate,object_question,scope,corpus_refs,truth_engine,renard,result_path,next_action
INV-110,W9,"Learned helplessness, efficacité politique et résignation démocratique",CONDITIONAL,P1,CONDITIONAL_CASE,CONDITIONAL,PARTIAL,HIGH,INV-103,,,EMPIRICAL_POLITICAL_EFFICACY_GAP,,,A041:198170736.le-paradoxe-francais-66-de-colere;A052:193239406.oak-island-le-mecanisme-de-capture;A082:183123537.lempire-du-mensonge-rapport-dautopsie,NOT_RUN,UNDECIDED,,PLAN_CONDITIONAL | N’activer qu’en reformulant vers efficacité politique/résignation avec littérature empirique contemporaine.
INV-111,W9,Économie de l’indignation : médias et plateformes transforment-ils la colère en produit plutôt qu’en action ?,CLOSED,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-11_POST_INV121-R1,"Les systèmes médiatiques et plateformes récompensent-ils structurellement les contenus suscitant indignation ou conflit, et quels effets mesurables ces incitations produisent-elles sur exposition, engagement, production de contenu et comportement politique ?","France/Europe avec comparateurs internationaux, principalement 2015–2026. Tracer métrique/incitation économique ou algorithmique -> sélection/production de contenu -> exposition -> engagement/émotion -> comportement éventuel. Prioriser données de plateformes, expériences, études de recommandation, économie des médias et changements de politique. Gardes : engagement != persuasion ; outrage != manipulation ; corrélation contenu-performance != causalité ; incitation commerciale != tasking politique ; viralité != mobilisation.",A008:208733314.la-fabrique-de-la-menace-comment;A012:204169916.le-debat-qui-nexistait-pas-6-mecanismes;A025:199654938.medias-censure-et-desinformation;A065:189043675.la-machine-a-silence;A072:186844276.tristan-mendes-france-la-machine;A082:183123537.lempire-du-mensonge-rapport-dautopsie;A091:181572197.lindustrie-de-linfluence-enquete,DELIVERY_PASS_R3P1,NO,INV-111_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-112,W9,"Complotisme comme symptôme, marché et instrument politique : causes réelles, exploitations et erreurs institutionnelles",CLOSED,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-11_POST_INV051-R1,"Dans quels cas des récits complotistes sont-ils produits ou exploités intentionnellement par des acteurs identifiables, par quels canaux, et avec quels effets mesurables distincts des causes sociales ou psychologiques qui favorisent leur réception ?","France/Europe, principalement 2015–2026, en séparant origine spontanée, marché attentionnel et exploitation politique. Tracer acteur -> récit/amplification -> audience -> réception -> action ou effet politique. Prioriser contenus attribués, réseaux de diffusion, données d'audience, financements et études causales. Gardes : croyance complotiste != opération d'influence ; corrélation sociale != cause ; monétisation != tasking ; diffusion != persuasion ; erreur institutionnelle != complot.",A001:212538645.qui-fact-checke-les-fact-checkers;A002:212051560.qui-fabrique-lautorite-du-vrai;A008:208733314.la-fabrique-de-la-menace-comment;A059:191154925.pourquoi-les-electeurs-francais-votent;A069:187436825.darwin-et-evolution-enquete-sur-les;A072:186844276.tristan-mendes-france-la-machine;A082:183123537.lempire-du-mensonge-rapport-dautopsie,DELIVERY_PASS_R3P1,NO,INV-112_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-113,W10,"Franc-maçonnerie : sociologie des réseaux, accès, cooptation et décisions démontrables",CONDITIONAL,P2,CONDITIONAL_CASE,CONDITIONAL,PARTIAL,MEDIUM,INV-132,INV-132,,MATERIAL_LEAD_FROM_INV-132,,,A055:192483249.ce-nest-pas-du-satanisme-cest-une;A010:205911763.le-verrou-invisible-anatomie-du-ric,NOT_RUN,UNDECIDED,,"PLAN_CONDITIONAL | Activer seulement si INV-132 établit un lead matériel, discriminant et documentable."
INV-114,W10,"Le Siècle : composition, circulation des élites, accès et influence démontrable",CONDITIONAL,P2,CONDITIONAL_CASE,CONDITIONAL,PARTIAL,MEDIUM,INV-132,INV-132,,MATERIAL_LEAD_FROM_INV-132,,,A036:199422722.la-caste-parasite-qui-gouverne-la;A055:192483249.ce-nest-pas-du-satanisme-cest-une,NOT_RUN,UNDECIDED,,"PLAN_CONDITIONAL | Activer seulement si INV-132 établit un lead matériel, discriminant et documentable."
INV-115,W10,"Bilderberg : participants, agenda, réseaux, mythes et effets réellement traçables",CONDITIONAL,P2,CONDITIONAL_CASE,CONDITIONAL,PARTIAL,MEDIUM,INV-132,INV-132,,MATERIAL_LEAD_FROM_INV-132,,,A055:192483249.ce-nest-pas-du-satanisme-cest-une,NOT_RUN,UNDECIDED,,"PLAN_CONDITIONAL | Activer seulement si INV-132 établit un lead matériel, discriminant et documentable."
INV-116,W10,"WEF / Young Global Leaders : sélection, réseaux, idées, trajectoires et limites des inférences de contrôle",CONDITIONAL,P2,CONDITIONAL_CASE,CONDITIONAL,PARTIAL,MEDIUM,INV-132,INV-132,,MATERIAL_LEAD_FROM_INV-132,,,A044:194695720.larchitecture-a-luvre;A054:192726440.le-vampire-de-la-croissance;A082:183123537.lempire-du-mensonge-rapport-dautopsie,NOT_RUN,UNDECIDED,,"PLAN_CONDITIONAL | Activer seulement si INV-132 établit un lead matériel, discriminant et documentable."
INV-117,W10,"French-American Foundation / Young Leaders : réseau transatlantique, carrières et influence démontrable",CONDITIONAL,P2,CONDITIONAL_CASE,CONDITIONAL,PARTIAL,MEDIUM,INV-132,INV-132,,MATERIAL_LEAD_FROM_INV-132,,,A036:199422722.la-caste-parasite-qui-gouverne-la;A090:181766389.les-telegraphistes-de-la-terreur,NOT_RUN,UNDECIDED,,"PLAN_CONDITIONAL | Activer seulement si INV-132 établit un lead matériel, discriminant et documentable."
INV-118,W10,CFR / Trilateral Commission / réseaux transatlantiques : influence intellectuelle versus coordination politique,CONDITIONAL,P2,CONDITIONAL_CASE,CONDITIONAL,NEW,MEDIUM,INV-132,INV-132,,MATERIAL_LEAD_FROM_INV-132,,,,NOT_RUN,UNDECIDED,,"PLAN_CONDITIONAL | Activer seulement si INV-132 établit un lead matériel, discriminant et documentable."
INV-119,W10,"Grandes écoles, ENA/INSP, Inspection des finances : reproduction, circulation et concentration des élites administratives",CLOSED,P2,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-10_POST_INV127-R1,"Dans quelle mesure les grandes écoles, l’ENA/INSP et l’Inspection des finances concentrent-ils et reproduisent-ils les trajectoires vers les positions de pouvoir administratif, politique et économique en France, par quels mécanismes de sélection, circulation de carrière et réseaux, et quelles preuves permettent de distinguer reproduction d’élites, homogénéité sociale, accès privilégié, revolving doors, capture, coordination politique et simple proximité ?","France, 2000–2026 avec séries antérieures uniquement lorsqu’elles éclairent une trajectoire comparable. Quantifier autant que possible origine sociale et scolaire, accès aux grands corps et postes dirigeants, passages cabinets/administration/entreprises, durées et destinations, règles déontologiques/contrôles et effets documentés. Distinguer sélection scolaire, reproduction sociale, concentration de carrières, réseau relationnel, revolving door, conflit d’intérêts, capture et coordination. Gardes : elite_concentration != coordination ; shared_school != shared_agenda ; revolving_door != capture ; network != tasking ; social_reproduction != corruption ; access != policy_control ; correlation != causal_policy_effect. Alimenter INV-095.",A014:202848231.lecart-legalitelegitimite-la-signature;A036:199422722.la-caste-parasite-qui-gouverne-la;A053:193017697.comment-la-richesse-verrouille-le;A068:187674415.le-triangle-de-la-capture-le-mecanisme,DELIVERY_PASS_R3P1,NO,INV-119_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-120,W10,"Finance et banques : lobbying, revolving doors, dépendance réglementaire et pouvoir de marché sur la décision publique",CLOSED,P2,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-11_POST_INV122-R1,"Dans quels dossiers financiers ou bancaires des actions de lobbying, des revolving doors ou une dépendance réglementaire peuvent-elles être reliées à une modification identifiable de règle ou de décision publique, avec contrôle des explications institutionnelles rivales ?","France/UE, principalement 2010–2026, sur dossiers réglementaires bornés. Tracer acteur financier -> contribution/lobbying/revolving door -> accès/intervention -> delta de texte ou décision -> effet distributif. Prioriser registres de lobbying, consultations, versions de textes, agendas, déclarations d'intérêts et décisions. Gardes : lobbying != capture ; revolving door != conflit prouvé ; conflit != décision capturée ; poids économique != tasking ; alignement de politique != causalité.",A034:199653976.la-dette-instrumentalisee-3-200-milliards;A035:199655748.largent-qui-disparait-80-a-100-milliards;A046:194422681.le-leviathan-de-verre;A053:193017697.comment-la-richesse-verrouille-le;A054:192726440.le-vampire-de-la-croissance;A062:190192234.le-grand-manege-de-la-depossession;A083:183424330.lagonie-du-souverain-la-singularite;A089:182308074.france-2025-lanatomie-dune-feodalite,DELIVERY_PASS_R3P1,NO,INV-120_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-121,W10,"Industrie pharmaceutique : lobbying, expertise, recherche, régulation, médias et conflits d’intérêts",CLOSED,P2,PRIMARY,DEEPEN,PARTIAL,MEDIUM,,,,CORE_MISSION_V2_SELECTED_2026-09-11_POST_INV120-R1,"Dans quels dossiers pharmaceutiques des financements, expertises, conflits d'intérêts ou actions de lobbying peuvent-ils être reliés à une recommandation, règle, remboursement ou décision publique identifiable, et quelles arêtes restent nécessaires pour établir influence ou capture ?","France/UE, principalement 2010–2026, sur décisions de santé/régulation bornées. Tracer entreprise/financeur -> expert, étude, lobbying ou relation -> instance décisionnelle -> recommandation/delta de texte/décision -> effet. Prioriser déclarations d'intérêts, financements d'études, consultations, avis d'agences, registres et documents versionnés. Gardes : financement != falsification ; conflit != biais démontré ; expertise != tasking ; lobbying != capture ; corrélation de décision != causalité.",A001:212538645.qui-fact-checke-les-fact-checkers;A043:194966421.la-constellation-davril;A045:194518266.lingenierie-de-lenclos;A056:192351575.le-reseau-qui-nous-facture;A082:183123537.lempire-du-mensonge-rapport-dautopsie;A089:182308074.france-2025-lanatomie-dune-feodalite;A095:180851146.france-2025-larchitecture-de-lenfer,DELIVERY_PASS_R3P1,NO,INV-121_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-122,W10,"Industrie de défense : commandes publiques, lobbying, think tanks, médias et politique étrangère",CLOSED,P2,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-11_POST_INV075-R1,"Dans quels dossiers de défense des commandes, activités de lobbying, financements de think tanks ou réseaux d'expertise peuvent-ils être reliés à une décision d'acquisition ou de politique étrangère identifiable, sans confondre intérêt industriel, expertise, sécurité nationale et capture ?","France/UE, principalement 2010–2026, sur programmes ou décisions bornés. Tracer industriel/financeur -> lobbying/expertise/réseau -> décideur/procédure -> décision ou modification identifiable -> effet économique/politique. Prioriser marchés, registres, auditions, déclarations d'intérêts, financements et chronologies décisionnelles. Gardes : contrat != influence ; expertise financée != conclusion dictée ; lobbying != capture ; intérêt stratégique != prétexte ; proximité != tasking.",A023:199655095.la-defense-rongee-449-md-sans-munitions;A058:191802696.la-guerre-des-autres;A063:189855247.le-sanctuaire-inverse-comment-la;A075:186127641.limpasse-persique-pourquoi-loccident;A083:183424330.lagonie-du-souverain-la-singularite;A090:181766389.les-telegraphistes-de-la-terreur;A105:180223640.larmee-potemkine-quand-le-spectre;A107:180162835.service-militaire-volontaire-ce-que;A115:180081515.ukraine-ce-que-hayer-trump-et-zelenskyy,DELIVERY_PASS_R3P1,NO,INV-122_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-123,W10,"Big Tech : lobbying, infrastructures, modération, données, dépendance étatique et pouvoir normatif",BACKLOG,P2,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,PILOT_VALIDATED,"Dans quels dossiers Big Tech une action identifiable de lobbying, de fourniture d'infrastructure, de gouvernance des données ou de dépendance technique se traduit-elle par une modification de règle, d'accès ou de décision publique, distincte des mécanismes de modération et de recommandation déjà étudiés ?","France/UE, principalement 2015–2026, en excluant comme objets centraux les mécanismes déjà fermés par INV-089/090/091/096/125 sauf comme contrôles. Tracer entreprise -> contribution/contrat/infrastructure/donnée -> accès ou dépendance -> décision/delta de texte -> effet. Prioriser registres, marchés, contrats, consultations, versions législatives et décisions. Gardes : fournisseur != contrôleur politique ; lobbying != capture ; infrastructure != tasking ; dépendance != coercition ; conformité != influence.",A002:212051560.qui-fabrique-lautorite-du-vrai;A004:210182384.lingerence-sans-mesure;A020:199655242.le-numerique-colonise-70-des-donnees;A067:188810196.le-gulag-digital-surveilles-a-100;A071:186904003.larchitecture-de-la-censure-europeenne;A074:186286764.ce-que-macron-appelle-protection;A109:180129975.leurope-construit-elle-un-credit-40d;A110:180128122.leurope-construit-elle-un-credit,NOT_RUN,UNDECIDED,,PLAN_REFRAME_HOLD | Big Tech residual still mixes lobbying/infrastructure/data/dependency; isolate one normative/contractual case. No Truth Engine run in current form.
INV-124,W10,"Debanking, paiements, sanctions et accès financier comme infrastructure privée/publique de coercition",CLOSED,P2,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-07_2124,"Par quels mécanismes banques, prestataires de paiement, réseaux de cartes, plateformes et dispositifs de sanctions ou de conformité peuvent-ils restreindre l’accès financier d’acteurs politiques, médiatiques, associatifs, économiques ou individuels, sur quelle base et avec quels recours, et quelles preuves permettent de distinguer gestion de risque ou conformité, coercition financière, commandement public/privé et effet politique ?","France/Europe 2015–2026, avec comparateurs étrangers uniquement lorsque le mécanisme est isomorphe. Tracer déclencheur, acteur décisionnaire, base juridique ou contractuelle, articulation public/privé, service ou flux affecté, notification/motif, durée, recours/réintégration, coût économique et effet politique éventuel. Distinguer debanking, gel/sanction, fermeture de compte, refus de paiement, déréférencement financier et conformité AML/KYC. Gardes : debanking != censorship ; compliance != political motive ; private decision != state command ; sanction != guilt ; access restriction != political effect ; complaint/association != proof.",A067:188810196.le-gulag-digital-surveilles-a-100;A083:183424330.lagonie-du-souverain-la-singularite;A087:182502562.la-justice-spectrale-lere-du-bannissement;A109:180129975.leurope-construit-elle-un-credit-40d;A110:180128122.leurope-construit-elle-un-credit,DELIVERY_PASS_R3P1,NO,INV-124_RUN_HANDOFF.md,"NONE — CLOSED; financial coercion/exclusion architectures separated; public sanctions establish direct command, generalized private political tasking/effect not established; delta routed to INV-129."
INV-125,W10,"Infrastructures numériques critiques et souveraineté : cloud, hébergement, données, câbles, puces, extraterritorialité et dépendance comme leviers de pouvoir",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-09_POST_INV064-R1,"Quelles dépendances envers le cloud, l'hébergement, les données, les câbles, les puces ou des juridictions extraterritoriales peuvent devenir des leviers de pouvoir sur des acteurs français ou européens, et quels effets coercitifs ou politiques sont effectivement documentés ?","France et Union européenne, principalement 2018–2026, sur des infrastructures ou dépendances critiques identifiables. Tracer fournisseur/juridiction/contrôle -> contrat ou dépendance technique -> point de contrainte (ordre, accès, interruption, refus, coût de sortie) -> institution/entreprise/média -> adaptation/décision -> effet. Prioriser contrats, incidents, décisions, règles extraterritoriales, architectures et données de dépendance. Gardes : dependency != coercion ; foreign provider != foreign control ; legal reach != exercised access ; outage != political action ; switching cost != capture ; capability != use.",A020:199655242.le-numerique-colonise-70-des-donnees,DELIVERY_PASS_R3P1,NO,INV-125_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-126,W10,"Corps intermédiaires, syndicats, fédérations professionnelles et chambres consulaires : représentation légitime versus capture de la décision",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-09_POST_INV092-R1,"Dans quelle mesure les corps intermédiaires en France — syndicats de salariés, organisations patronales, fédérations professionnelles et chambres consulaires — transforment-ils une fonction légitime de représentation en influence identifiable sur la décision publique, et quelles preuves permettent de distinguer mandat représentatif, accès institutionnel, expertise/négociation, avantage de procédure, concession obtenue et capture de la décision ?","France, principalement 2017–2026, avec cadre UE seulement lorsqu'il structure directement la représentation française. Tracer organisation -> base représentée/ressources/mandat -> canal institutionnel (consultation, négociation, conseil, audition, mobilisation) -> position/proposition/amendement identifiable -> décision publique -> bénéficiaires/coûts/effets, avec contrôles négatifs et décisions contraires. Prioriser textes de consultation, procès-verbaux, accords, amendements, agendas/auditions, données de représentativité et financement, décisions avant/après et travaux causaux/comparatifs. Gardes : membership != mandate ; representation != capture ; access != influence ; consultation != adoption ; concession != corruption ; funding != tasking ; proximity != control ; correlation != causality ; sectoral benefit != proof of capture.",A112:180109075.liceberg-du-syndicalisme-agricole;A120:180043331.le-double-discours-du-rn-sur-lagriculture,DELIVERY_PASS_R3P1,NO,INV-126_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-127,W10,"Soft power culturel et académique : universités, bourses, instituts, échanges, langue, culture et formation des élites",CLOSED,P2,PRIMARY,GREENFIELD,NEW,MEDIUM,,,,CORE_MISSION_V2_SELECTED_2026-09-10_POST_INV047-R1,"Par quels mécanismes universités, bourses, instituts culturels, échanges, langue et formation des élites produisent-ils du soft power, et quels effets durables sur réseaux, préférences ou décisions peuvent être démontrés sans confondre exposition culturelle, affinité, influence, recrutement et tasking ?","France et Union européenne, principalement 2010–2026, à travers programmes comparables et données de participants. Tracer État/institution -> programme, bourse, institut ou échange -> participant/public -> exposition, réseau ou compétence -> attitude/affiliation/action -> décision ou effet politique éventuel. Prioriser budgets, critères, alumni, enquêtes longitudinales et études causales. Gardes : participation != alignment ; affinity != tasking ; education != indoctrination ; network != coordination ; attitude != policy action ; soft power != interference.",,DELIVERY_PASS_R3P1,NO,INV-127_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-128,W10,"Influence-for-hire : renseignement privé, cabinets d’intelligence, réputation, infiltration et campagnes clandestines pour clients étatiques ou privés",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_REFOCUS_2026-09-06,"Quels services d’influence clandestine peuvent être achetés sur le marché privé — faux comptes, hacking, infiltration, faux médias, amplification, renseignement, réputation et suppression de contenu — et dans quels cas peut-on établir une chaîne client → prestataire → action → cible → exposition/effet sans confondre capacité annoncée, démonstration commerciale, opération exécutée, attribution et résultat ?","2010–2026, priorité France/Europe avec comparateurs internationaux lorsque les traces sont meilleures. Étudier notamment les prestataires d’influence-for-hire et leurs chaînes documentées (Team Jorge, STOIC/Zero Zeno, Alp Services/EAU et cas comparables), en séparant strictement identité du client, contrat/paiement, capacité, action effectivement exécutée, cible, portée et effet. Exclure le lobbying déclaré et la PR ordinaire (INV-042/064), le cybercrime sans objectif politique ou réputationnel, et toute attribution de client fondée sur la seule nationalité, géographie ou proximité.",A004:210182384.lingerence-sans-mesure;A071:186904003.larchitecture-de-la-censure-europeenne;A091:181572197.lindustrie-de-linfluence-enquete,DELIVERY_PASS_R3P1,NO,INV-128_RUN_HANDOFF.md,"NONE — CLOSED; route attribution/client gaps to INV-134, indirect electoral funding to INV-140, symmetry to INV-146."
INV-129,W10,"Lawfare et coercition juridique : contentieux stratégique, SLAPP, sanctions administratives, procédures et droit comme instruments d’influence",CLOSED,P1,SYNTHESIS,SYNTHESIS,PARTIAL,HIGH,INV-054;INV-080;INV-100;INV-124,,,DEPENDENCIES_DONE,,,A006:209222653.du-narratif-a-lingerence-le-seuil;A087:182502562.la-justice-spectrale-lere-du-bannissement;A098:180481861.quand-lelysee-attaque-un-journaliste,NOT_RUN,NO,INV-129_RUN_HANDOFF.md,CLOSED — SYNTHESIS PASS; law/procedure as influence/coercion channel established; general coordinated partisan lawfare architecture not established; feed bounded result to INV-133.
INV-130,W2,"Maroc : influence politique, diplomatique, économique, sécuritaire et diasporique en France",CLOSED,P1,PRIMARY,GREENFIELD,NEW,HIGH,,INV-038,,CORE_MISSION_V2_SELECTED_2026-09-10_POST_INV061-R1,"Quels cas marocains en France permettent d'établir une chaîne spécifique entre acteur public ou para-public, intermédiaire, ressource ou action d'influence, cible et effet, et lesquels relèvent de diplomatie, commerce, coopération sécuritaire ou diaspora ordinaire ?","France, principalement 2010–2026, uniquement cas documentables et séparés par mécanisme. Tracer acteur -> intermédiaire/ressource/tasking -> action -> cible -> accès/exposition/décision -> effet. Prioriser dossiers judiciaires, registres, contrats, communications authentifiées et documents officiels. Gardes : nationalité marocaine != lien étatique ; coopération != contrôle ; diaspora != relais ; investissement != influence ; renseignement != action politique ; proximité != tasking.",,DELIVERY_PASS_R3P1,NO,INV-130_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-131,W2,"Algérie : influence politique, diplomatique, économique, sécuritaire et diasporique en France",CLOSED,P1,PRIMARY,GREENFIELD,NEW,HIGH,,INV-038,,CORE_MISSION_V2_SELECTED_2026-09-10_POST_INV130-R1,"Quels cas algériens en France permettent d'établir une chaîne spécifique entre acteur public ou para-public, intermédiaire, ressource ou action d'influence, cible et effet, et lesquels relèvent de diplomatie, commerce, coopération sécuritaire ou diaspora ordinaire ?","France, principalement 2010–2026, uniquement cas documentables et séparés par mécanisme. Tracer acteur -> intermédiaire/ressource/tasking -> action -> cible -> accès/exposition/décision -> effet. Prioriser dossiers judiciaires, registres, contrats, communications authentifiées et documents officiels. Gardes : nationalité algérienne != lien étatique ; coopération != contrôle ; diaspora != relais ; investissement != influence ; renseignement != action politique ; proximité != tasking.",,DELIVERY_PASS_R3P1,NO,INV-131_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-132,W10,Réseaux d’élites extra-institutionnels : cartographie comparative France/transnational et triage des cas réellement matériels,CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-10_POST_INV035-R1,"Quels réseaux d'élites extra-institutionnels présentent des arêtes documentées allant au-delà de la simple coappartenance pour établir accès, coordination, tasking ou influence sur une décision identifiable, et lesquels ne sont que des graphes de sociabilité sans effet démontré ?","France et réseaux transnationaux, principalement 2010–2026, sur cas bornés disposant de traces d'interaction. Tracer membres/organisation -> relation ou ressource -> intervention coordonnée ou accès -> décision/delta identifiable -> effet. Prioriser agendas, communications authentifiées, financements, déclarations, nominations et décisions. Gardes : réseau != coordination ; coappartenance != tasking ; densité de graphe != causalité ; accès != influence ; similarité de trajectoire != architecture de contrôle.",,DELIVERY_PASS_R3P1,NO,INV-132_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-133,W0,"Synthèse systémique finale : pluralisme, captures sectorielles, réseaux, émergence, coordinations et architecture de pouvoir — départager les modèles concurrents",CLOSED,P0,SYNTHESIS,SYNTHESIS,PARTIAL,HIGH,INV-038;INV-040;INV-052;INV-068;INV-082;INV-088;INV-095;INV-102;INV-104;INV-129;INV-144;INV-146,,,CORE_MISSION_V2_SYNTHESIS_SELECTED_2026-09-11_TERMINAL-R1,"Quel modèle explique le mieux l’ensemble du corpus : pluralisme concurrentiel, captures sectorielles, réseaux d’accès, émergence sans chef, coordinations ponctuelles ou architecture de pouvoir plus intégrée, et quelles prédictions discriminantes restent compatibles avec les faits ?","Synthèse terminale stricte des synthèses/dépendances déclarées lorsqu’elles sont CLOSED. Aucun Truth Engine ni collecte générique. Comparer les modèles sur les mêmes arêtes : ressource -> capacité -> accès -> action -> exposition -> persuasion/comportement -> décision/impact, avec contrôles tasking, coordination, coercition, clandestinité, dépendance et symétrie allié/adversaire/domestique. Ne pas conclure à un centre de commandement à partir d’effets cumulés ou d’isomorphismes.",,NOT_RUN_BY_DESIGN,NO,INV-133_RUN_HANDOFF.md,NONE — CLOSED / TERMINAL_SYNTHESIS_PASS; best-supported systemic model = polycentric emergent power under structural asymmetries; integrated command architecture NOT_ESTABLISHED.
INV-134,W0,"Attribution d’ingérence : chaîne de preuve, degrés de confiance, contradictions, corrections et responsabilités",CLOSED,P1,PRIMARY,RECHECK_EXTEND,PARTIAL,HIGH,,,,CORE_MISSION_GATE,"Lorsqu’un État, un service, une plateforme ou un média attribue une opération à un acteur étranger, quelles preuves permettent de passer de l’incident observable à l’opérateur, puis au commanditaire étatique, à l’intention et à l’effet ; quels degrés de confiance, contradictions, révisions ou rétractations apparaissent ensuite ?","France/UE 2017–2026 avec comparateurs documentables. Auditer des chaînes d’attribution complètes, notamment VIGINUM, rapports de plateformes et cas où versions institutionnelles se contredisent. Cas von der Leyen/GPS 2025 comme test de méthode : distinguer existence d’une perturbation, attribution technique, lien à un État, intention et effet. Toute accusation et tout démenti sont des claims ; aucune autorité n’est une preuve par statut.",A004:210182384.lingerence-sans-mesure;A006:209222653.du-narratif-a-lingerence-le-seuil;A097:180580808.pravda-quand-lelysee-ironise-sur,DELIVERY_PASS_R3P1,NO,INV-134_RUN_HANDOFF.md,NONE — CLOSED; attribution-edge model available to INV-137/144/146; recheck only on material new technical/tasking/causal evidence.
INV-135,W8,"Hack-and-leak, kompromat et divulgations synchronisées : voler, authentifier, falsifier ou publier pour peser sur une élection",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-06,"Comment distinguer dans une opération hack-and-leak l’intrusion, l’attribution du vol, l’authenticité ou l’altération des documents, le choix du moment de publication, l’amplification coordonnée et un effet électoral réellement mesurable ?","Élections 2016–2026 avec priorité France/Europe et comparateurs US. Inclure MacronLeaks 2017, DNC 2016 et autres cas suffisamment documentés. Séparer hack, leak, falsification éventuelle, publication, relais, exposition et effet ; ne pas convertir synchronisation ou bénéfice politique en commandement.",A004:210182384.lingerence-sans-mesure,DELIVERY_PASS_R3P1,NO,INV-135_RUN_HANDOFF.md,"NONE — CLOSED; route attribution chronology to INV-137, timing questions to INV-143, symmetry to INV-146; recheck only on material new technical/judicial/causal evidence."
INV-136,W3,"Corruption étrangère au cœur des institutions européennes : Qatargate/Morocco, Huawei et diplomatie des cadeaux",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_REFOCUS_2026-09-06,"Dans quels dossiers européens peut-on tracer un avantage, paiement, cadeau ou financement provenant d’un intérêt étranger vers un intermédiaire ou responsable public, puis vers un acte politique identifiable ; et où la preuve s’arrête-t-elle à l’accusation, l’enquête ou l’accès sans contrepartie démontrée ?","Institutions UE et Conseil de l’Europe, 2008–2026. Qatargate/Morocco, enquête Huawei 2025 et cas de « caviar diplomacy » comme familles séparées. Encoder procédure, accusations, preuves matérielles, défense, statut judiciaire et acte politique allégué. Pas de culpabilité par mise en examen, perquisition, nationalité ou proximité.",A023:199655095.la-defense-rongee-449-md-sans-munitions;A091:181572197.lindustrie-de-linfluence-enquete,DELIVERY_PASS_R3P1,NO,INV-136_RUN_HANDOFF.md,NONE — CLOSED; recheck Qatargate/Huawei only on material judicial/documentary evidence; route disclosure boundary to INV-145 and symmetry to INV-146.
INV-137,W6,Renseignement → exécutif → médias : la chaîne d’attribution anonyme comme dispositif d’influence,CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_GATE,"Comment une évaluation de renseignement ou un briefing non public devient-il une affirmation publique, puis une certitude médiatique et éventuellement une décision politique ; quelles parties de la chaîne sont vérifiables, corrigées ou impossibles à auditer ?","France/UE 2015–2026. Tracer incident → source de renseignement/évaluation → porte-parole/exécutif → médias → mesure politique → correction éventuelle. Comparer briefings nommés, anonymes et documents déclassifiés. Distinguer protection légitime des sources, information probabiliste, fuite stratégique et manipulation démontrée.",A004:210182384.lingerence-sans-mesure;A008:208733314.la-fabrique-de-la-menace-comment,DELIVERY_PASS_R3P1,NO,INV-137_RUN_HANDOFF.md,NONE — CLOSED; disclosure/confidence model available to INV-144/146; recheck Murayev/bounties/Nord Stream only on material declassification/judicial evidence.
