inv	file	src_id	tier	family	ref	title	date	url
INV-045	INV-045_INVESTIGATION.md	SRC-014	◈	fam:E	IFCN-ASSESSORS	IFCN — External assessors	2026-09-07	https://ifcncodeofprinciples.poynter.org/assessors
INV-047	INV-047_INVESTIGATION.md	SRC-001	◈	fam:A	CONSILIUM-WHY-SANCTIONS	Why the EU adopts sanctions	2024-04-01	https://www.consilium.europa.eu/en/policies/why-sanctions/
INV-047	INV-047_INVESTIGATION.md	SRC-002	◈	fam:B	CONSILIUM-RUSSIA-QA-2026	EU sanctions against Russia: questions and answers	2026-09-03	https://www.consilium.europa.eu/en/policies/sanctions-against-russia-explained/
INV-047	INV-047_INVESTIGATION.md	SRC-003	◈	fam:B	CONSILIUM-RUSSIA-17TH	EU 17th package sanctions Russia	2025-05-20	https://www.consilium.europa.eu/fr/press/press-releases/2025/05/20/russia-s-war-of-aggression-against-ukraine-eu-agrees-17th-package-of-sanctions/
INV-047	INV-047_INVESTIGATION.md	SRC-004	◈	fam:B	CONSILIUM-OIL-2026	Where does the EU get its oil from	2026-05-01	https://skribi.consilium.europa.eu/en/infographics/where-does-the-eu-get-its-oil-from/
INV-047	INV-047_INVESTIGATION.md	SRC-005	◈	fam:B	COMMISSION-FROZEN-ASSETS	Holding Russia accountable	2026-08-21	https://commission.europa.eu/topics/eu-solidarity-ukraine/holding-russia-accountable_en
INV-047	INV-047_INVESTIGATION.md	SRC-006	◈	fam:C	ECB-TRADE-DIVERSION-2023	International trade diversion after war sanctions boycotts	2023-04-12	https://www.ecb.europa.eu/press/blog/date/2023/html/ecb.blog.230412~1d6e657dd5.mt.html
INV-047	INV-047_INVESTIGATION.md	SRC-007	◈	fam:C	ECB-EXPORTS-RUSSIA-2024	External competitiveness of euro area	2024-09-01	https://www.ecb.europa.eu/press/economic-bulletin/articles/2024/html/ecb.ebart202406_01~3639959dc2.en.html
INV-047	INV-047_INVESTIGATION.md	SRC-008	◈	fam:C	EP-SANCTIONS-EFFECTIVENESS-2024	EU sanctions: key foreign and security policy instrument	2024-07-01	https://www.europarl.europa.eu/thinktank/en/document/EPRS_BRI(2024)760416
INV-047	INV-047_INVESTIGATION.md	SRC-009	◈	fam:A	EURLEX-2022-350	Regulation EU 2022/350 RT Sputnik broadcasting	2022-03-01	https://eur-lex.europa.eu/eli/reg/2022/350/oj/eng
INV-047	INV-047_INVESTIGATION.md	SRC-010	◈	fam:A	CURIA-RTFRANCE-2022	RT France v Council T-125/22	2022-07-27	https://infocuria.curia.europa.eu/tabs/redirect/juris/liste.jsf?language=en&num=T-125/22
INV-047	INV-047_INVESTIGATION.md	SRC-011	◈	fam:B	CONSILIUM-BELARUS-2026	EU sanctions against Belarus	2026-08-01	https://www.consilium.europa.eu/fr/policies/sanctions-against-belarus/
INV-047	INV-047_INVESTIGATION.md	SRC-012	◈	fam:B	EEAS-BELARUS-PRISONERS-2026	EU statement political prisoners Belarus	2026-07-08	https://www.eeas.europa.eu/delegations/council-europe/eu-statement-recent-release-political-prisoners-belarus_en
INV-047	INV-047_INVESTIGATION.md	SRC-013	◈	fam:A	EURLEX-BELARUS-2026	Council Regulation EU 2026/1846 Belarus	2026-07-23	https://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX%3A32026R1846
INV-047	INV-047_INVESTIGATION.md	SRC-014	◈	fam:B	CONSILIUM-JCPOA	Iran nuclear agreement and EU sanctions	2026-08-01	https://www.consilium.europa.eu/en/policies/jcpoa-iran-restrictive-measures/
INV-047	INV-047_INVESTIGATION.md	SRC-015	◈	fam:A	EEAS-JCPOA-2016	JCPOA Implementation Day reached	2016-01-16	https://www.eeas.europa.eu/node/3702_en
INV-047	INV-047_INVESTIGATION.md	SRC-016	◈	fam:D	WILEY-FLACH-2024	Quantifying sanctions effects on Russia	2023-09-22	https://onlinelibrary.wiley.com/doi/10.1111/roie.12707
INV-047	INV-047_INVESTIGATION.md	SRC-017	◈	fam:D	SCIENCEDIRECT-RUSSIA-TRADE-2021	Impact of sanctions and counter-sanctions on Russian trade	2021-10-01	https://www.sciencedirect.com/science/article/pii/S0313592621000692
INV-047	INV-047_INVESTIGATION.md	SRC-018	◈	fam:D	JEBO-SANCTIONS-2026	Sanctions without sanctimony	2026-08-01	https://www.sciencedirect.com/science/article/pii/S0167268126001915
INV-049	INV-049_INVESTIGATION.md	SRC-001	◈	fam:other:osf-self	https://www.opensocietyfoundations.org/who-we-are/financials			https://www.opensocietyfoundations.org/who-we-are/financials
INV-049	INV-049_INVESTIGATION.md	SRC-002	◈	fam:other:osf-self	https://www.opensocietyfoundations.org/what-we-do/regions/europe-and-central-asia			https://www.opensocietyfoundations.org/what-we-do/regions/europe-and-central-asia
INV-049	INV-049_INVESTIGATION.md	SRC-003	◈	fam:other:osf-self	https://www.opensocietyfoundations.org/how-we-work/how-we-fund			https://www.opensocietyfoundations.org/how-we-work/how-we-fund
INV-049	INV-049_INVESTIGATION.md	SRC-004	◈	fam:other:osf-self	https://www.opensocietyfoundations.org/who-we-are/board-of-directors			https://www.opensocietyfoundations.org/who-we-are/board-of-directors
INV-049	INV-049_INVESTIGATION.md	SRC-005	◈	fam:other:osf-self	https://www.opensocietyfoundations.org/voices/addressing-migration-challenges-in-a-globalized-world			https://www.opensocietyfoundations.org/voices/addressing-migration-challenges-in-a-globalized-world
INV-049	INV-049_INVESTIGATION.md	SRC-006	◈	fam:other:ecfr-self	https://ecfr.eu/donors/funding/			https://ecfr.eu/donors/funding/
INV-049	INV-049_INVESTIGATION.md	SRC-007	◉	fam:other:irs-aggregation	https://philanthropy.org/990/who-funds/823043917/more-in-common-inc			https://philanthropy.org/990/who-funds/823043917/more-in-common-inc
INV-049	INV-049_INVESTIGATION.md	SRC-008	◉	fam:other:irs-aggregation	https://philanthropy.org/990/report/823043917/more-in-common-inc			https://philanthropy.org/990/report/823043917/more-in-common-inc
INV-049	INV-049_INVESTIGATION.md	SRC-009	◈	fam:other:mic-self	https://www.moreincommon.com/about-us/funding/			https://www.moreincommon.com/about-us/funding/
INV-049	INV-049_INVESTIGATION.md	SRC-010	◈	fam:other:destin-self	https://www.destincommun.fr/que-faisons-nous/notre-approche/			https://www.destincommun.fr/que-faisons-nous/notre-approche/
INV-049	INV-049_INVESTIGATION.md	SRC-011	◈	fam:other:destin-self	https://www.destincommun.fr/qui-sommes-nous/notre-equipe/			https://www.destincommun.fr/qui-sommes-nous/notre-equipe/
INV-049	INV-049_INVESTIGATION.md	SRC-012	◈	fam:other:mic-self	https://www.moreincommon.com/where-we-work/destin-commun-france/			https://www.moreincommon.com/where-we-work/destin-commun-france/
INV-049	INV-049_INVESTIGATION.md	SRC-013	◉	fam:other:eu-answer-mirror	https://politique.pappers.fr/question/contacts-with-open-society-policy-institute-QECR943784			https://politique.pappers.fr/question/contacts-with-open-society-policy-institute-QECR943784
INV-049	INV-049_INVESTIGATION.md	SRC-014	◉	fam:other:openlobby	https://www.openlobby.eu/org/open-society-european-policy-institute			https://www.openlobby.eu/org/open-society-european-policy-institute
INV-049	INV-049_INVESTIGATION.md	SRC-015	◈	fam:A	https://hudoc.echr.coe.int/app/conversion/docx/pdf?filename=CASE+OF+CHOWDURY+AND+OTHERS+v.+GREECE.pdf&id=001-172701&library=ECHR&logEvent=False			https://hudoc.echr.coe.int/app/conversion/docx/pdf?filename=CASE+OF+CHOWDURY+AND+OTHERS+v.+GREECE.pdf&id=001-172701&library=ECHR&logEvent=False
INV-049	INV-049_INVESTIGATION.md	SRC-016	○	fam:other:influencewatch	https://www.influencewatch.org/non-profit/more-in-common/			https://www.influencewatch.org/non-profit/more-in-common/
INV-049	INV-049_INVESTIGATION.md	SRC-017	◉	fam:other:academic-jop	https://www.journals.uchicago.edu/doi/abs/10.1086/694103			https://www.journals.uchicago.edu/doi/abs/10.1086/694103
INV-053	INV-053_INVESTIGATION.md	SRC-001	◈	fam:A	SENAT-R24-326-2	Sénat — suite à enquête Cour des comptes sur associations immigration/intégration	2025-02-11	https://www.senat.fr/rap/r24-326/r24-3262.html
INV-053	INV-053_INVESTIGATION.md	SRC-002	◈	fam:A	SENAT-R24-326-NOTICE	Sénat — notice rapport n°326 (2024-2025)	2025-02-11	https://www.senat.fr/notice-rapport/2024/r24-326-notice.html
INV-053	INV-053_INVESTIGATION.md	SRC-003	◈	fam:B	HATVP-784547507	HATVP — France Terre d’Asile	2026-03-31	https://www.hatvp.fr/fiche-organisation/?organisation=784547507
INV-053	INV-053_INVESTIGATION.md	SRC-004	◈	fam:C	CE-SOS-MEDITERRANEE-2024	Conseil d’État — SOS Méditerranée, subventions humanitaires sous conditions	2024-05-13	https://conseil-etat.fr/site/actualites/sos-mediterranee-les-collectivites-territoriales-peuvent-accorder-sous-conditions-une-subvention-a-une-action-humanitaire-internationale
INV-053	INV-053_INVESTIGATION.md	SRC-005	◈	fam:C	CE-474507	Conseil d’État — décision n°474507	2024-05-13	https://conseil-etat.fr/fr/arianeweb/CE/decision/2024-05-13/474507
INV-053	INV-053_INVESTIGATION.md	SRC-006	◈	fam:B	HATVP-813744471	HATVP — SOS Méditerranée France	2024-03-29	https://www.hatvp.fr/fiche-organisation/?organisation=813744471
INV-053	INV-053_INVESTIGATION.md	SRC-007	◉	fam:D	ECRE-FUNDING	ECRE — Funding	undated-current	https://ecre.org/finance/
INV-053	INV-053_INVESTIGATION.md	SRC-008	◉	fam:D	ECRE-AR-2024	ECRE Annual Report 2024	2025-03	https://ecre.org/wp-content/uploads/2025/03/ECRE-Annual-Report-on-2024.pdf
INV-053	INV-053_INVESTIGATION.md	SRC-009	◉	fam:E	PICUM-AR-2024	PICUM Annual Report 2024	2024-12	https://picum.org/wp-content/uploads/2024/12/PICUMs-Annual-Report-2024.pdf
INV-053	INV-053_INVESTIGATION.md	SRC-010	◈	fam:other:ec-home	EC-HOME-EMF-2024	European Commission — 2024 European Migration Forum	2024-12-18	https://home-affairs.ec.europa.eu/news/2024-european-migration-forum-highlights-key-role-civil-society-implementing-pact-2024-12-18_en
INV-054	INV-054_INVESTIGATION.md	SRC-001	◈	fam:A	CE:492030	Affaire du Siècle - execution proceedings	2024-12-13	https://www.conseil-etat.fr/fr/arianeweb/CE/decision/2024-12-13/492030
INV-054	INV-054_INVESTIGATION.md	SRC-002	◈	fam:A	CE:427301	Commune de Grande-Synthe climate judgment	2021-07-01	https://www.conseil-etat.fr/fr/arianeweb/CE/decision/2021-07-01/427301
INV-054	INV-054_INVESTIGATION.md	SRC-003	◈	fam:A	CE:468106	BLOOM v decree protection forte	2024-11-06	https://conseil-etat.fr/fr/arianeweb/CE/decision/2024-11-06/468106
INV-054	INV-054_INVESTIGATION.md	SRC-004	◈	fam:A	CE:497891	GISTI et al. immigration decree litigation	2025-07-01	https://www.conseil-etat.fr/fr/arianeweb/CE/decision/2025-07-01/497891
INV-054	INV-054_INVESTIGATION.md	SRC-005	◈	fam:A	CE:474652	Subvention à SOS Méditerranée - conditions	2024-05-13	https://www.conseil-etat.fr/fr/arianeweb/CE/analyse/2024-05-13/474652
INV-054	INV-054_INVESTIGATION.md	SRC-006	◈	fam:A	CE:476385	Les Soulèvements de la Terre - référé suspension	2023-08-11	https://www.conseil-etat.fr/fr/arianeweb/CE/decision/2023-08-11/476385
INV-054	INV-054_INVESTIGATION.md	SRC-007	◉	fam:D	ECRE:strategic-litigation	ECRE Strategic Litigation	undated	https://ecre.org/our-work/strategic-litigation/
INV-054	INV-054_INVESTIGATION.md	SRC-008	◉	fam:D	ECRE:annual-report-2024	ECRE Annual Report on 2024	2025-03	https://ecre.org/wp-content/uploads/2025/03/ECRE-Annual-Report-on-2024.pdf
INV-054	INV-054_INVESTIGATION.md	SRC-009	◉	fam:E	OSF:homepage	Open Society Foundations - What we do	undated	https://www.opensocietyfoundations.org/
INV-054	INV-054_INVESTIGATION.md	SRC-010	◈	fam:B	ECHR:53600/20	Verein KlimaSeniorinnen Schweiz and Others v Switzerland	2024-04-09	https://hudoc.echr.coe.int/app/conversion/docx/html/body?id=001-233206&library=ECHR
INV-054	INV-054_INVESTIGATION.md	SRC-011	◈	fam:C	CoE:DH-DD(2025)201	Rule 9.2 communication - KlimaSeniorinnen execution	2025-02-09	https://rm.coe.int/0900001680b447a9
INV-062	INV-062_INVESTIGATION.md	SRC-001	◉	fam:A	SENAT-R578-P111	Sénat inquiry - heterogeneous outcomes	2022-03-16	https://www.senat.fr/rap/r21-578-1/r21-578-111.html
INV-062	INV-062_INVESTIGATION.md	SRC-002	◉	fam:A	SENAT-R578-P112	Sénat inquiry - CNAV internal follow-up	2022-03-16	https://www.senat.fr/rap/r21-578-1/r21-578-112.html
INV-062	INV-062_INVESTIGATION.md	SRC-003	◉	fam:A	SENAT-R578-P114	Sénat inquiry - consultants and public decision	2022-03-16	https://www.senat.fr/rap/r21-578-1/r21-578-114.html
INV-062	INV-062_INVESTIGATION.md	SRC-004	◉	fam:A	SENAT-R578-P115	Sénat inquiry - major reforms and consulting	2022-03-16	https://www.senat.fr/rap/r21-578-1/r21-578-115.html
INV-062	INV-062_INVESTIGATION.md	SRC-005	◉	fam:A	SENAT-R578-P124	Sénat inquiry - vaccination case	2022-03-16	https://www.senat.fr/rap/r21-578-1/r21-578-124.html
INV-062	INV-062_INVESTIGATION.md	SRC-006	◉	fam:A	SENAT-R578-P125	Sénat inquiry - teacher profession case	2022-03-16	https://www.senat.fr/rap/r21-578-1/r21-578-125.html
INV-062	INV-062_INVESTIGATION.md	SRC-007	◉	fam:A	SENAT-R578-P126	Sénat inquiry - telework guide case	2022-03-16	https://www.senat.fr/rap/r21-578-1/r21-578-126.html
INV-062	INV-062_INVESTIGATION.md	SRC-008	◉	fam:A	SENAT-R578-P128	Sénat inquiry - central administration reorganisation	2022-03-16	https://www.senat.fr/rap/r21-578-1/r21-578-128.html
INV-062	INV-062_INVESTIGATION.md	SRC-009	◈	fam:D	AN-RINF-4928	Assemblée nationale outsourcing report 4928	2022-01-19	https://www.assemblee-nationale.fr/dyn/opendata/RINFANR5L15B4928.html
INV-062	INV-062_INVESTIGATION.md	SRC-010	◈	fam:D	AN-RAPP-2112	Assemblée nationale consulting regulation report 2112	2024-01-24	https://www.assemblee-nationale.fr/dyn/opendata/RAPPANR5L16B2112.html
INV-062	INV-062_INVESTIGATION.md	SRC-011	◈	fam:B	AN-QE-11307	Government answer on consulting controls	2024-01-02	https://questions.assemblee-nationale.fr/q16/16-11307QE.htm
INV-062	INV-062_INVESTIGATION.md	SRC-012	◈	fam:B	AN-QE-10031	Government answer on internalisation priority	2024-01-02	https://questions.assemblee-nationale.fr/q16/16-10031QE.htm
INV-062	INV-062_INVESTIGATION.md	SRC-013	◈	fam:E	DITP-ACI-2024	DITP - internal consulting agency launch	2024-03-26	https://www.transformation.gouv.fr/files/presse/cp-renfort-competences-agence-conseil-interne.pdf
INV-062	INV-062_INVESTIGATION.md	SRC-014	◈	fam:C	CDC-CONSEIL-2023	Cour des comptes - State consulting services	2023-07-10	https://www.ccomptes.fr/fr/publications/le-recours-par-letat-aux-prestations-intellectuelles-de-cabinets-de-conseil
INV-062	INV-062_INVESTIGATION.md	SRC-015	◈	fam:C	CDC-CONSEIL-RESP-2023	Cour des comptes - administration responses	2023-07-10	https://www.ccomptes.fr/system/files/2023-07/20230710-reponses-Recours-par-Etat-aux-prestations-intellectuelles-cabinets-conseil.pdf
INV-062	INV-062_INVESTIGATION.md	SRC-016	◈	fam:E	SENAT-L23-615-P7	Sénat 2024 consulting transparency provisions	2024-05-22	https://www.senat.fr/rap/l23-615/l23-6157.html
INV-066	INV-066_INVESTIGATION.md	SRC-001	◈	fam:A	European Commission	Horizon Europe strategic plan 2025-2027	2024-03-20	https://research-and-innovation.ec.europa.eu/funding/funding-opportunities/funding-programmes-and-open-calls/horizon-europe/strategic-plan_en
INV-066	INV-066_INVESTIGATION.md	SRC-002	◈	fam:A	ERC-STARTING-GRANT	ERC Starting Grant	LIVE_PAGE	https://erc.europa.eu/apply-grant/starting-grant
INV-066	INV-066_INVESTIGATION.md	SRC-003	◈	fam:B	ANR-AAPG-2026	AAPG - Appel à projets générique 2026	2025-07-21	https://anr.fr/fr/detail/call/aapg-appel-a-projets-generique-2026/?cHash=1c4aee951cf42d5a9505fc4d355e26d4&tx_anrprojects_request%5Baction%5D=show
INV-066	INV-066_INVESTIGATION.md	SRC-004	◈	fam:B	FRANCE-2030-PEPR	France 2030 : plan d’investissement pour la France de demain	2021-10-12	https://www.enseignementsup-recherche.gouv.fr/fr/france-2030-plan-d-investissement-pour-la-france-de-demain-88087
INV-066	INV-066_INVESTIGATION.md	SRC-005	◈	fam:A	IHI-SRIA	IHI Strategic Research and Innovation Agenda	2022-01	https://www.ihi.europa.eu/about-ihi/research-and-innovation-agenda
INV-066	INV-066_INVESTIGATION.md	SRC-006	◈	fam:A	IHI-GB	IHI Governing Board	LIVE_PAGE	https://www.ihi.europa.eu/about-ihi/who-we-are/governing-board
INV-066	INV-066_INVESTIGATION.md	SRC-007	◈	fam:A	IHI-TOPICS	How IHI call topics are generated	LIVE_PAGE	https://www.ihi.europa.eu/shape-our-future-research/how-call-topics-are-generated
INV-066	INV-066_INVESTIGATION.md	SRC-008	◉	fam:C	PMID:30132025	Industry sponsorship and research outcome	2018	https://pubmed.ncbi.nlm.nih.gov/30132025/
INV-066	INV-066_INVESTIGATION.md	SRC-009	◉	fam:C	PMID:30252531	The Influence of Industry Sponsorship on the Research Agenda	2018	https://pubmed.ncbi.nlm.nih.gov/30252531/
INV-066	INV-066_INVESTIGATION.md	SRC-010	◉	fam:C	PMID:31425611	Financial conflicts of interest in systematic reviews	2019	https://pubmed.ncbi.nlm.nih.gov/31425611/
INV-066	INV-066_INVESTIGATION.md	SRC-011	◉	fam:D	PMID:30084933	Role of industry funders in oncology randomized clinical trials	2018	https://pubmed.ncbi.nlm.nih.gov/30084933/
INV-066	INV-066_INVESTIGATION.md	SRC-012	◉	fam:D	PMID:34454496	Data ownership and publication constraints in industry-involved RCT protocols	2021	https://pubmed.ncbi.nlm.nih.gov/34454496/
INV-066	INV-066_INVESTIGATION.md	SRC-013	◉	fam:D	PMID:37962883	Industry involvement among most cited clinical trials 2019-2022	2023	https://pubmed.ncbi.nlm.nih.gov/37962883/
INV-066	INV-066_INVESTIGATION.md	SRC-014	◉	fam:C	PMID:27802480	Association of industry sponsorship with outcomes of nutrition studies	2016	https://pubmed.ncbi.nlm.nih.gov/27802480/
INV-066	INV-066_INVESTIGATION.md	SRC-015	◉	fam:D	PMID:30830688	Industry sponsorship and outcomes in implant dentistry RCTs	2019	https://pubmed.ncbi.nlm.nih.gov/30830688/
INV-066	INV-066_INVESTIGATION.md	SRC-016	◈	fam:E	HE-OPEN-SCIENCE	Open science in Horizon Europe	LIVE_PAGE	https://rea.ec.europa.eu/open-science_en
INV-066	INV-066_INVESTIGATION.md	SRC-017	◈	fam:E	EMA-CTIS-RESULTS	CTIS public portal - trial results	2024-12-10	https://www.ema.europa.eu/system/files/documents/other/ctis-public-portal-trial-results-en.pdf
INV-066	INV-066_INVESTIGATION.md	SRC-018	◈	fam:E	FR-TRANSPARENCE-SANTE	Base Transparence Santé	2022-01-14	https://sante.gouv.fr/ministere/base-transparence-sante/article/base-transparence-sante
INV-070	INV-070_INVESTIGATION.md	SRC-001	◈	fam:A	DITP Sciences comportementales	DITP Sciences comportementales	UNKNOWN	https://www.modernisation.gouv.fr/accompagner-les-administrations/laboratoires-interministeriels-dinnovation/sciences
INV-070	INV-070_INVESTIGATION.md	SRC-002	◈	fam:A	DITP Mettre les sciences comportementales au coeur de action publique	DITP Mettre les sciences comportementales au coeur de action publique	2022-05-18	https://www.modernisation.gouv.fr/actualites/mettre-les-sciences-comportementales-au-coeur-de-laction-publique
INV-070	INV-070_INVESTIGATION.md	SRC-003	◈	fam:A	DITP Violences conjugales	DITP Violences conjugales	2022-11-21	https://www.modernisation.gouv.fr/publications/comment-mieux-reperer-les-femmes-victimes-de-violences-conjugales-lapport-des-sciences
INV-070	INV-070_INVESTIGATION.md	SRC-004	◈	fam:A	DITP Indice reparabilite test affichage	DITP Indice reparabilite test affichage	2020-09-24	https://www.modernisation.gouv.fr/publications/consommation-durable-les-sciences-comportementales-testent-laffichage-dun-indice-de
INV-070	INV-070_INVESTIGATION.md	SRC-005	◈	fam:A	DITP Indice reparabilite evaluation impact	DITP Indice reparabilite evaluation impact	2023-12-07	https://www.modernisation.gouv.fr/publications/indice-de-reparabilite-quel-impact-sur-lachat-de-produits-plus-reparables
INV-070	INV-070_INVESTIGATION.md	SRC-006	◈	fam:A	DITP Insertion professionnelle handicap	DITP Insertion professionnelle handicap	2022-01-27	https://www.modernisation.gouv.fr/publications/linsertion-professionnelle-des-personnes-en-situation-de-handicap
INV-070	INV-070_INVESTIGATION.md	SRC-007	◈	fam:A	DITP FAMINUM ecrans enfants	DITP FAMINUM ecrans enfants	2022-02-07	https://www.modernisation.gouv.fr/publications/promouvoir-une-utilisation-raisonnee-des-ecrans-par-les-enfants
INV-070	INV-070_INVESTIGATION.md	SRC-008	◈	fam:A	DITP Antibiotiques sciences comportementales	DITP Antibiotiques sciences comportementales	2022-04-21	https://www.modernisation.gouv.fr/publications/comment-promouvoir-une-consommation-raisonnee-des-antibiotiques-grace-aux-sciences
INV-070	INV-070_INVESTIGATION.md	SRC-009	◈	fam:A	DITP Pollution air interieur donnees personnalisees	DITP Pollution air interieur donnees personnalisees	2020-09-03	https://www.modernisation.gouv.fr/publications/pollution-de-lair-interieur-faciliter-les-changements-de-comportements-grace-aux
INV-070	INV-070_INVESTIGATION.md	SRC-010	◈	fam:A	DITP Lutte contre fraude eclairage sciences comportementales	DITP Lutte contre fraude eclairage sciences comportementales	2025-05-07	https://www.modernisation.gouv.fr/publications/lutte-contre-la-fraude-leclairage-des-sciences-comportementales
INV-070	INV-070_INVESTIGATION.md	SRC-011	◈	fam:B	HAS Reperage violences conjugales	HAS Reperage violences conjugales	2022-11-23	https://www.has-sante.fr/jcms/p_3104867/fr/reperage-des-femmes-victimes-de-violences-au-sein-du-couple
INV-070	INV-070_INVESTIGATION.md	SRC-012	◈	fam:C	Legifrance decret experimentation signaux tarifaires electricite	Legifrance decret experimentation signaux tarifaires electricite	2026-05-05	https://www.legifrance.gouv.fr/eli/decret/2026/4/30/2026-339/jo/texte
INV-070	INV-070_INVESTIGATION.md	SRC-013	◉	fam:D	OECD Good practice principles ethical behavioural science	OECD Good practice principles ethical behavioural science	2022-10-05	https://www.oecd.org/en/publications/good-practice-principles-for-ethical-behavioural-science-in-public-policy_e19a9be9-en.html
INV-070	INV-070_INVESTIGATION.md	SRC-014	◉	fam:E	PNAS Effectiveness of nudging meta-analysis	PNAS Effectiveness of nudging meta-analysis	2022-01-04	https://doi.org/10.1073/pnas.2107346118
INV-071	INV-071_INVESTIGATION.md	SRC-001	◈	fam:other:legifrance	https://www.legifrance.gouv.fr/loda/article_lc/LEGIARTI000054460802			https://www.legifrance.gouv.fr/loda/article_lc/LEGIARTI000054460802
INV-071	INV-071_INVESTIGATION.md	SRC-002	◈	fam:other:legifrance	https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053458618			https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000053458618
INV-071	INV-071_INVESTIGATION.md	SRC-003	◈	fam:other:viginum	https://www.sgdsn.gouv.fr/viginum/comprendre-viginum/les-missions-de-viginum			https://www.sgdsn.gouv.fr/viginum/comprendre-viginum/les-missions-de-viginum
INV-071	INV-071_INVESTIGATION.md	SRC-004	◈	fam:other:viginum	https://www.sgdsn.gouv.fr/viginum/comprendre-viginum/viginum-un-cadre-juridique-precis-et-transparent			https://www.sgdsn.gouv.fr/viginum/comprendre-viginum/viginum-un-cadre-juridique-precis-et-transparent
INV-071	INV-071_INVESTIGATION.md	SRC-005	◉	fam:other:cnil	https://www.legifrance.gouv.fr/cnil/id/CNILTEXT000053461680			https://www.legifrance.gouv.fr/cnil/id/CNILTEXT000053461680
INV-071	INV-071_INVESTIGATION.md	SRC-006	◈	fam:other:viginum	https://www.sgdsn.gouv.fr/publications/definitions-et-objectifs-du-concept-de-mode-operatoire-informationnel-moi			https://www.sgdsn.gouv.fr/publications/definitions-et-objectifs-du-concept-de-mode-operatoire-informationnel-moi
INV-071	INV-071_INVESTIGATION.md	SRC-007	◉	fam:other:senat	https://www.senat.fr/compte-rendu-commissions/20241104/etrang.html			https://www.senat.fr/compte-rendu-commissions/20241104/etrang.html
INV-071	INV-071_INVESTIGATION.md	SRC-008	◉	fam:other:senat	https://www.senat.fr/rap/r23-739-1/r23-739-110.html			https://www.senat.fr/rap/r23-739-1/r23-739-110.html
INV-071	INV-071_INVESTIGATION.md	SRC-009	◈	fam:other:viginum	https://www.sgdsn.gouv.fr/files/files/viginum/Publications/20260611_SGDSN_VIGINUM_Rapport-public_Elections-municipales.pdf			https://www.sgdsn.gouv.fr/files/files/viginum/Publications/20260611_SGDSN_VIGINUM_Rapport-public_Elections-municipales.pdf
INV-071	INV-071_INVESTIGATION.md	SRC-010	◈	fam:other:viginum	https://www.sgdsn.gouv.fr/viginum/publications/rokh-solis-analyse-dun-mode-operatoire-informationnel-ayant-cible-les			https://www.sgdsn.gouv.fr/viginum/publications/rokh-solis-analyse-dun-mode-operatoire-informationnel-ayant-cible-les
INV-071	INV-071_INVESTIGATION.md	SRC-011	◈	fam:other:viginum	https://www.sgdsn.gouv.fr/viginum/publications/guerre-en-ukraine-trois-annees-doperations-informationnelles-russes			https://www.sgdsn.gouv.fr/viginum/publications/guerre-en-ukraine-trois-annees-doperations-informationnelles-russes
INV-071	INV-071_INVESTIGATION.md	SRC-012	◉	fam:other:ces-viginum	https://www.sgdsn.gouv.fr/files/files/Publications/2025%2012%2022%20-%20AVIS%20DU%20COMITE%CC%81%20E%CC%81THIQUE%20ET%20SCIENTIFIQUE%20DE%20VIGINUM.pdf			https://www.sgdsn.gouv.fr/files/files/Publications/2025%2012%2022%20-%20AVIS%20DU%20COMITE%CC%81%20E%CC%81THIQUE%20ET%20SCIENTIFIQUE%20DE%20VIGINUM.pdf
INV-071	INV-071_INVESTIGATION.md	SRC-013	◈	fam:other:legifrance	https://www.legifrance.gouv.fr/eli/decret/2026/7/22/2026-646/jo/texte			https://www.legifrance.gouv.fr/eli/decret/2026/7/22/2026-646/jo/texte
INV-071	INV-071_INVESTIGATION.md	SRC-014	◉	fam:other:senat	https://www.senat.fr/rap/r23-739-1/r23-739-119.html			https://www.senat.fr/rap/r23-739-1/r23-739-119.html
INV-074	INV-074_INVESTIGATION.md	SRC-001	◈	fam:A	LEGIFRANCE-1986-ART4	Légifrance - loi 1986 article 4 composition Arcom	2022-01-01	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000044259313
INV-074	INV-074_INVESTIGATION.md	SRC-002	◈	fam:B	ARCOM-MISSIONS	Arcom - Nos missions	2026-09-09	https://www.arcom.fr/nos-missions
INV-074	INV-074_INVESTIGATION.md	SRC-003	◈	fam:C	CE-463162	Conseil d’État - décision 463162 RSF/CNews	2024-02-13	https://www.conseil-etat.fr/fr/arianeweb/CE/decision/2024-02-13/463162
INV-074	INV-074_INVESTIGATION.md	SRC-004	◈	fam:B	ARCOM-2024-15	Arcom - délibération pluralisme 2024-15	2024-07-18	https://www.arcom.fr/se-documenter/espace-juridique/textes-juridiques/deliberation-ndeg-2024-15-du-17-juillet-2024-relative-au-respect-du-principe-de-pluralisme-des-courants-de-pensee-et-dopinion-par-les-editeurs-de-services
INV-074	INV-074_INVESTIGATION.md	SRC-005	◈	fam:B	ARCOM-RSF-2024	Arcom - réexamen saisine RSF/CNews	2024-07-31	https://www.arcom.fr/se-documenter/espace-juridique/decisions/reexamen-de-la-saisine-de-lassociation-reporters-sans-frontieres-rsf
