id,workstream,title,status,priority,type,mode,coverage,utility,dependencies,parent,merged_into,gate,object_question,scope,corpus_refs,truth_engine,renard,result_path,next_action
INV-126,W10,"Corps intermédiaires, syndicats, fédérations professionnelles et chambres consulaires : représentation légitime versus capture de la décision",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,A112:180109075.liceberg-du-syndicalisme-agricole;A120:180043331.le-double-discours-du-rn-sur-lagriculture,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-127,W10,"Soft power culturel et académique : universités, bourses, instituts, échanges, langue, culture et formation des élites",BACKLOG,P2,PRIMARY,GREENFIELD,NEW,MEDIUM,,,,PILOT_VALIDATED,,,,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-128,W10,"Influence-for-hire : renseignement privé, cabinets d’intelligence, réputation, infiltration et campagnes clandestines pour clients étatiques ou privés",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_REFOCUS_2026-09-06,"Quels services d’influence clandestine peuvent être achetés sur le marché privé — faux comptes, hacking, infiltration, faux médias, amplification, renseignement, réputation et suppression de contenu — et dans quels cas peut-on établir une chaîne client → prestataire → action → cible → exposition/effet sans confondre capacité annoncée, démonstration commerciale, opération exécutée, attribution et résultat ?","2010–2026, priorité France/Europe avec comparateurs internationaux lorsque les traces sont meilleures. Étudier notamment les prestataires d’influence-for-hire et leurs chaînes documentées (Team Jorge, STOIC/Zero Zeno, Alp Services/EAU et cas comparables), en séparant strictement identité du client, contrat/paiement, capacité, action effectivement exécutée, cible, portée et effet. Exclure le lobbying déclaré et la PR ordinaire (INV-042/064), le cybercrime sans objectif politique ou réputationnel, et toute attribution de client fondée sur la seule nationalité, géographie ou proximité.",A004:210182384.lingerence-sans-mesure;A071:186904003.larchitecture-de-la-censure-europeenne;A091:181572197.lindustrie-de-linfluence-enquete,DELIVERY_PASS_R3P1,NO,INV-128_RUN_HANDOFF.md,"NONE — CLOSED; route attribution/client gaps to INV-134, indirect electoral funding to INV-140, symmetry to INV-146."
INV-129,W10,"Lawfare et coercition juridique : contentieux stratégique, SLAPP, sanctions administratives, procédures et droit comme instruments d’influence",BLOCKED,P1,SYNTHESIS,SYNTHESIS,PARTIAL,HIGH,INV-054;INV-080;INV-100;INV-124,,,DEPENDENCIES_DONE,,,A006:209222653.du-narratif-a-lingerence-le-seuil;A087:182502562.la-justice-spectrale-lere-du-bannissement;A098:180481861.quand-lelysee-attaque-un-journaliste,NOT_RUN,UNDECIDED,,Attendre les investigations constitutives ; synthétiser seulement les deltas probatoires.
INV-130,W2,"Maroc : influence politique, diplomatique, économique, sécuritaire et diasporique en France",BACKLOG,P1,PRIMARY,GREENFIELD,NEW,HIGH,,INV-038,,PILOT_VALIDATED,,,,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-131,W2,"Algérie : influence politique, diplomatique, économique, sécuritaire et diasporique en France",BACKLOG,P1,PRIMARY,GREENFIELD,NEW,HIGH,,INV-038,,PILOT_VALIDATED,,,,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-132,W10,Réseaux d’élites extra-institutionnels : cartographie comparative France/transnational et triage des cas réellement matériels,BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,,,,NOT_RUN,UNDECIDED,,"Pilote validé. Au prochain cycle, reclasser via CORE_MISSION_GATE puis model_change > discrimination > dependency_unlock > coverage_gap > utility. Ne pas pré-sélectionner hors d’un artefact de reclassification courant."
INV-133,W0,"Synthèse systémique finale : pluralisme, captures sectorielles, réseaux, émergence, coordinations et architecture de pouvoir — départager les modèles concurrents",BLOCKED,P0,SYNTHESIS,SYNTHESIS,PARTIAL,HIGH,INV-038;INV-040;INV-052;INV-068;INV-082;INV-088;INV-095;INV-102;INV-104;INV-129;INV-144;INV-146,,,EVIDENCE_SUFFICIENT,,,,NOT_RUN,UNDECIDED,,"Attendre les synthèses constitutives, dont économie politique de la contre-ingérence et test d’asymétrie ; départager pluralisme/captures/réseaux/émergence/coordination."
INV-134,W0,"Attribution d’ingérence : chaîne de preuve, degrés de confiance, contradictions, corrections et responsabilités",CLOSED,P1,PRIMARY,RECHECK_EXTEND,PARTIAL,HIGH,,,,CORE_MISSION_GATE,"Lorsqu’un État, un service, une plateforme ou un média attribue une opération à un acteur étranger, quelles preuves permettent de passer de l’incident observable à l’opérateur, puis au commanditaire étatique, à l’intention et à l’effet ; quels degrés de confiance, contradictions, révisions ou rétractations apparaissent ensuite ?","France/UE 2017–2026 avec comparateurs documentables. Auditer des chaînes d’attribution complètes, notamment VIGINUM, rapports de plateformes et cas où versions institutionnelles se contredisent. Cas von der Leyen/GPS 2025 comme test de méthode : distinguer existence d’une perturbation, attribution technique, lien à un État, intention et effet. Toute accusation et tout démenti sont des claims ; aucune autorité n’est une preuve par statut.",A004:210182384.lingerence-sans-mesure;A006:209222653.du-narratif-a-lingerence-le-seuil;A097:180580808.pravda-quand-lelysee-ironise-sur,DELIVERY_PASS_R3P1,NO,INV-134_RUN_HANDOFF.md,NONE — CLOSED; attribution-edge model available to INV-137/144/146; recheck only on material new technical/tasking/causal evidence.
INV-135,W8,"Hack-and-leak, kompromat et divulgations synchronisées : voler, authentifier, falsifier ou publier pour peser sur une élection",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-06,"Comment distinguer dans une opération hack-and-leak l’intrusion, l’attribution du vol, l’authenticité ou l’altération des documents, le choix du moment de publication, l’amplification coordonnée et un effet électoral réellement mesurable ?","Élections 2016–2026 avec priorité France/Europe et comparateurs US. Inclure MacronLeaks 2017, DNC 2016 et autres cas suffisamment documentés. Séparer hack, leak, falsification éventuelle, publication, relais, exposition et effet ; ne pas convertir synchronisation ou bénéfice politique en commandement.",A004:210182384.lingerence-sans-mesure,DELIVERY_PASS_R3P1,NO,INV-135_RUN_HANDOFF.md,"NONE — CLOSED; route attribution chronology to INV-137, timing questions to INV-143, symmetry to INV-146; recheck only on material new technical/judicial/causal evidence."
INV-136,W3,"Corruption étrangère au cœur des institutions européennes : Qatargate/Morocco, Huawei et diplomatie des cadeaux",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_REFOCUS_2026-09-06,"Dans quels dossiers européens peut-on tracer un avantage, paiement, cadeau ou financement provenant d’un intérêt étranger vers un intermédiaire ou responsable public, puis vers un acte politique identifiable ; et où la preuve s’arrête-t-elle à l’accusation, l’enquête ou l’accès sans contrepartie démontrée ?","Institutions UE et Conseil de l’Europe, 2008–2026. Qatargate/Morocco, enquête Huawei 2025 et cas de « caviar diplomacy » comme familles séparées. Encoder procédure, accusations, preuves matérielles, défense, statut judiciaire et acte politique allégué. Pas de culpabilité par mise en examen, perquisition, nationalité ou proximité.",A023:199655095.la-defense-rongee-449-md-sans-munitions;A091:181572197.lindustrie-de-linfluence-enquete,DELIVERY_PASS_R3P1,NO,INV-136_RUN_HANDOFF.md,NONE — CLOSED; recheck Qatargate/Huawei only on material judicial/documentary evidence; route disclosure boundary to INV-145 and symmetry to INV-146.
INV-137,W6,Renseignement → exécutif → médias : la chaîne d’attribution anonyme comme dispositif d’influence,CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_GATE,"Comment une évaluation de renseignement ou un briefing non public devient-il une affirmation publique, puis une certitude médiatique et éventuellement une décision politique ; quelles parties de la chaîne sont vérifiables, corrigées ou impossibles à auditer ?","France/UE 2015–2026. Tracer incident → source de renseignement/évaluation → porte-parole/exécutif → médias → mesure politique → correction éventuelle. Comparer briefings nommés, anonymes et documents déclassifiés. Distinguer protection légitime des sources, information probabiliste, fuite stratégique et manipulation démontrée.",A004:210182384.lingerence-sans-mesure;A008:208733314.la-fabrique-de-la-menace-comment,DELIVERY_PASS_R3P1,NO,INV-137_RUN_HANDOFF.md,NONE — CLOSED; disclosure/confidence model available to INV-144/146; recheck Murayev/bounties/Nord Stream only on material declassification/judicial evidence.
INV-138,W2,"France comme puissance d’influence à l’étranger : diplomatie, AFD, médias internationaux, réseaux politiques, assistance électorale et renseignement",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-06_2212,"Quels mécanismes la France utilise-t-elle pour influencer des espaces politiques étrangers, lesquels sont transparents et consentis, lesquels sont coercitifs ou clandestins, et selon quels critères les qualifier sans employer un standard différent de celui appliqué aux puissances visant la France ?","2000–2026, échantillon de cas documentables. Diplomatie publique, AFD, France Médias Monde, coopération institutionnelle/électorale, réseaux politiques, sanctions/conditionnalité et opérations clandestines uniquement lorsque documentées. Ne pas appeler « ingérence » l’aide, le média international ou la diplomatie par nature ; classifier mécanisme, visibilité, consentement, légalité, coordination et effet.",A004:210182384.lingerence-sans-mesure;A091:181572197.lindustrie-de-linfluence-enquete,DELIVERY_PASS_R3P1,NO,INV-138_RUN_HANDOFF.md,NONE - CLOSED; France-as-sender controls available to INV-146; recheck only on material tasking/candidate/causal evidence.
INV-139,W3,"Union européenne comme puissance d’influence extérieure : société civile, observation électorale, partis, conditionnalité et sanctions",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_GATE,"Comment l’UE cherche-t-elle explicitement à modifier institutions, normes, capacités civiques et processus électoraux hors UE, quels instruments financiers ou politiques sont employés, et où se situe la frontière entre coopération, promotion démocratique, conditionnalité, coercition et ingérence selon un standard symétrique ?","2000–2026. Missions d’observation électorale, assistance électorale, financements société civile/médias, diplomatie, conditionnalité commerciale/financière et sanctions. Prioriser bases juridiques, programmes, bénéficiaires et évaluations. Ne pas assimiler intervention ouverte/consentie à opération clandestine.",A024:199655040.leurope-piege-francais-12-contentieux;A091:181572197.lindustrie-de-linfluence-enquete,DELIVERY_PASS_R3P1,NO,INV-139_RECOVERY_HANDOFF.md,CLOSED — Library persistence recovered with bounded handoff; original final bytes unavailable; EU-as-sender symmetry delta usable by INV-146/133.
INV-140,W8,"Financement étranger indirect de l’espace électoral : ONG, médias, fondations, think tanks et campagnes thématiques hors partis",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-06_2354,"Quels financements étrangers légaux ou occultes peuvent agir sur une campagne sans financer directement un parti ou un candidat — médias, ONG, think tanks, sondages, contentieux, campagnes thématiques — et quelles traces permettent d’établir intention électorale, coordination, exposition et effet ?","France/Europe 2017–2027 avec comparateurs. Complément d’INV-094 : exclure le financement direct des partis/candidats. Inclure grants, prestations, médias, campagnes d’enjeu, recherche/sondage et organisations civiques lorsqu’un lien temporel/objectif électoral est documentable. Financement étranger seul ≠ commandement ni illégalité.",A004:210182384.lingerence-sans-mesure;A091:181572197.lindustrie-de-linfluence-enquete,DELIVERY_PASS_R3P1,NO,INV-140_RECOVERY_HANDOFF.md,CLOSED — Library persistence recovered from frozen terminal narrative; origin->vehicle->earmarking->tasking->effect control usable by INV-146/133.
INV-141,W10,"Spyware, surveillance et compromission de responsables politiques, journalistes et opposants comme levier d’influence",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_GATE,"Quand la compromission numérique de responsables politiques, journalistes ou opposants fournit-elle seulement un accès clandestin à l’information, et quand peut-on documenter chantage, intimidation, changement de comportement, décision ou avantage politique ?","France/Europe 2015–2026 avec cas Pegasus/Predator et autres outils uniquement si la cible, l’opérateur/client et les traces techniques ou judiciaires sont suffisamment établis. Séparer capacité du logiciel, infection, attribution du client, données obtenues, usage ultérieur et effet. Ne pas inférer le commanditaire d’un fournisseur ou d’une infrastructure.",A071:186904003.larchitecture-de-la-censure-europeenne,NOT_RUN,UNDECIDED,,CORE_MISSION backlog — coercion/information clandestine ; exiger chaîne technique + client + usage.
INV-142,W7,"Influence cachée par contenu sponsorisé : influenceurs payés, native advertising, faux médias, syndication et relais locaux",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_GATE,"Comment des intérêts étatiques, politiques ou privés achètent-ils une apparence de parole indépendante via influenceurs, faux médias, publirédactionnel, syndication ou relais locaux, et quelles preuves permettent de relier financeur → intermédiaire → contenu → diffusion → audience/effet ?","France/Europe 2018–2026, avec comparateurs internationaux. Distinguer publicité déclarée, sponsoring imparfaitement signalé, prestataire opaque et campagne clandestine. Inclure contrats, bibliothèques publicitaires, disclosures, factures ou fuites lorsque disponibles. Ne pas inférer paiement à partir d’un message favorable.",A008:208733314.la-fabrique-de-la-menace-comment;A091:181572197.lindustrie-de-linfluence-enquete,NOT_RUN,UNDECIDED,,CORE_MISSION backlog — mécanisme média direct ; peut fournir des cas à INV-128.
INV-143,W8,"Timing judiciaire et administratif en période électorale : enquêtes, fuites, inéligibilités, sanctions et « October surprises » institutionnelles",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_GATE,"Dans quelles conditions l’ouverture, la publicité ou le calendrier d’une procédure judiciaire/administrative avant un scrutin modifie-t-il la compétition politique, et comment distinguer application normale du droit, fuite opportuniste, erreur de calendrier et instrumentalisation démontrée ?","France/Europe avec comparateurs 2015–2026. Complément d’INV-100 : ici le mécanisme est le timing avant scrutin, pas seulement l’annulation. Tracer autorité compétente, calendrier procédural normal, décisions, fuites/communication, couverture, effet mesuré et preuve éventuelle d’intention. Une décision défavorable à un candidat n’est pas en soi une ingérence.",A006:209222653.du-narratif-a-lingerence-le-seuil,NOT_RUN,UNDECIDED,,CORE_MISSION backlog — mécanisme institutionnel électoral ; utiliser contrôles de calendrier et cas négatifs.
INV-144,W6,"Économie politique de la lutte contre l’ingérence : menace, budgets, marchés, prestataires, métriques et incitations à l’expansion",BLOCKED,P1,SYNTHESIS,SYNTHESIS,PARTIAL,HIGH,INV-044;INV-045;INV-071;INV-078;INV-079;INV-134,,,DEPENDENCIES_DONE,"Les dispositifs de lutte contre l’ingérence produisent-ils des incitations institutionnelles ou économiques à élargir la menace, et quelles boucles sont réellement documentées sans présumer coordination ou mauvaise foi ?","France/UE 2018–2027. Synthétiser budgets, effectifs, marchés, subventions, prestataires, métriques de succès/impact, pouvoirs acquis, mécanismes de contrôle, faux positifs/corrections et bénéficiaires. Tester au moins trois modèles : adaptation proportionnée à la menace ; expansion bureaucratique/industrielle ; combinaison des deux. Aucun budget croissant n’est une preuve de menace fabriquée.",A004:210182384.lingerence-sans-mesure;A001:212538645.qui-fact-checke-les-fact-checkers;A002:212051560.qui-fabrique-lautorite-du-vrai,NOT_RUN,UNDECIDED,,"Attendre les dépendances ; synthèse destinée à tester, pas présumer, une industrie de la contre-ingérence."
INV-145,W0,"Qui est un « agent étranger » ? FARA, dispositifs français et européens : mêmes mécanismes, qualifications et sanctions asymétriques",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-07_0157,"À comportement matériel comparable — financement, représentation d’intérêts, communication, conseil politique, campagne — quand le droit exige-t-il transparence, enregistrement ou sanction comme influence étrangère, et quelles différences de périmètre ou d’application existent entre États-Unis, France et UE ?","Cadres en vigueur 2018–2026 : FARA américain, registre français de l’influence étrangère/HATVP et mécanismes européens pertinents. Comparer définitions, exemptions, obligations, données publiques, sanctions et enforcement sur cas comparables. La différence de droit n’est pas automatiquement un double standard ; la conclusion doit venir de la comparaison.",A004:210182384.lingerence-sans-mesure;A006:209222653.du-narratif-a-lingerence-le-seuil,DELIVERY_PASS_R3P1,NO,INV-145_RUN_HANDOFF.md,CLOSED — legal-design asymmetry established; enforcement asymmetry not established; feed INV-146 when remaining dependencies close.
INV-146,W0,"Asymétrie alliés/adversaires : mêmes mécanismes, mêmes standards de preuve, mêmes mots ?",CLOSED,P1,SYNTHESIS,SYNTHESIS,PARTIAL,HIGH,INV-019;INV-022;INV-026;INV-033;INV-128;INV-134;INV-138;INV-139;INV-140;INV-145,,,DEPENDENCIES_DONE,"À mécanismes comparables, les influences provenant d’alliés, d’adversaires et d’acteurs domestiques sont-elles décrites, documentées et sanctionnées avec les mêmes catégories et seuils de preuve ?","Synthèse comparative France/UE. Construire des paires ou triplets isomorphes par mécanisme : financement, lobbying, média, faux comptes, prestataire clandestin, sanctions, promotion démocratique. Comparer seulement des objets suffisamment semblables en visibilité, légalité, relation au commanditaire, cible et effet. Ne pas conclure à l’asymétrie sur simple différence de pays ou de vocabulaire.",A004:210182384.lingerence-sans-mesure;A091:181572197.lindustrie-de-linfluence-enquete,NOT_RUN,NO,INV-146_RUN_HANDOFF.md,CLOSED — SYNTHESIS PASS; legal-design asymmetry established; systematic evidentiary/vocabulary/enforcement asymmetry not established; feed bounded result to INV-133.
